Timestamp,US01M,US03MY,US02Y,US05Y,US10Y,US20Y,US30Y,FEDFUNDS,TIP,TIP_Vol,TIPS,TIPS_Vol,VIX,DJT,DJT_Vol,XLE,XLE_Vol,XLF,XLF_Vol,XLI,XLI_Vol,XLK,XLK_Vol,XLP,XLP_Vol,XLU,XLU_Vol,XLV,XLV_Vol,XLY,XLY_Vol,VIX,VIX3M,VIX9D,VVIX,UVIX,UVIX_Vol,PC,PCC,TICK,TICK.NQ,TICK.US,TICKI,TICKQ,TKVD.US,1/VOLX,1/VOLX_Vol,VIXM/VIXY,VIXM/VIXY_Vol,XLY*XLK/(XLP*XLU),XLY*XLK/(XLP*XLU)_Vol,ATHI.NQ-ATLO.NQ,ATHI.US-ATLO.US,HYG/UB1!,HYG/UB1!_Vol,6A1!,6A1!_Vol,6B1!,6B1!_Vol,6C1!,6C1!_Vol,6E1!,6E1!_Vol,6J1!,6J1!_Vol,6S1!,6S1!_Vol,CL1!,CL1!_Vol,CL2!,CL2!_Vol,HG1!,HG1!_Vol,PL1!,PL1!_Vol,SI1!,SI1!_Vol,GC1!,GC1!_Vol,ES1!,ES1!_Vol,NG1!,NG1!_Vol,YM1!,YM1!_Vol,RTY1!,RTY1!_Vol,ZT1!,ZT1!_Vol,ZF1!,ZF1!_Vol,ZN1!,ZN1!_Vol,ZB1!,ZB1!_Vol,UB1!,UB1!_Vol,RB1!,RB1!_Vol,RB2!,RB2!_Vol
2023:11:13 13:47:34,5.29,5.426,5.069,4.698,4.668,4.998,4.784,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-49.0,-110.0,-11,566,-1057583.0,0.06618133686300463,2124.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,447.0,0.633668449197861,35612594.0,0.6376,37181.0,1.2242,34926.0,0.7235,13404.0,1.0681,67276.0,0.0066235,58282.0,1.10945,5041.0,77.09,59225.0,77.07,24298.0,3.631,49234.0,850.3,11889.0,22.1,19885.0,1941.0,68178.0,4419.5,176672.0,3.164,32486.0,34275.0,24270.0,1706.1,22545.0,101.20703125,148698.0,104.890625,270981.0,107.265625,378294.0,112.9375,96023.0,116.875,49333.0,2.1834,3407.0,2.1612,4217.0
2023:11:13 13:47:36,5.29,5.426,5.069,4.698,4.668,4.998,4.784,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-50.0,-117.0,-11,566,-1040492.0,0.06618133686300463,2126.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,447.0,0.633668449197861,35612600.0,0.6376,37181.0,1.2242,34926.0,0.7235,13406.0,1.0681,67276.0,0.0066235,58282.0,1.10945,5041.0,77.09,59229.0,77.07,24298.0,3.631,49234.0,850.3,11889.0,22.095,19968.0,1940.9,68182.0,4419.75,176675.0,3.164,32486.0,34275.0,24270.0,1706.1,22545.0,101.20703125,148732.0,104.890625,270981.0,107.265625,378294.0,112.9375,96038.0,116.875,49333.0,2.1834,3407.0,2.1612,4217.0
2023:11:13 13:47:37,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-50.0,-117.0,-11,566,-1040492.0,0.06618133686300463,2128.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,446.0,0.633668449197861,35612600.0,0.6376,37181.0,1.2242,34926.0,0.7235,13406.0,1.0681,67276.0,0.0066235,58282.0,1.10945,5041.0,77.09,59229.0,77.07,24298.0,3.631,49234.0,850.3,11889.0,22.095,19969.0,1940.9,68182.0,4419.5,176704.0,3.164,32486.0,34274.0,24271.0,1706.1,22546.0,101.20703125,148732.0,104.890625,270981.0,107.265625,378294.0,112.9375,96073.0,116.875,49333.0,2.1834,3407.0,2.1612,4217.0
2023:11:13 13:47:38,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-50.0,-117.0,-11,566,-1040492.0,0.06618133686300463,2128.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,446.0,0.633668449197861,35612600.0,0.6376,37181.0,1.2242,34926.0,0.7235,13406.0,1.0681,67276.0,0.0066235,58282.0,1.10945,5041.0,77.09,59229.0,77.07,24298.0,3.631,49234.0,850.3,11889.0,22.095,19969.0,1941.0,68184.0,4419.5,176704.0,3.164,32486.0,34275.0,24275.0,1706.2,22547.0,101.20703125,148732.0,104.8984375,270985.0,107.265625,378294.0,112.9375,96073.0,116.875,49333.0,2.1834,3407.0,2.1612,4217.0
2023:11:13 13:47:39,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-50.0,-117.0,-11,566,-1040492.0,0.06618133686300463,2128.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,446.0,0.633668449197861,35612600.0,0.6376,37181.0,1.2242,34926.0,0.7235,13406.0,1.0681,67276.0,0.0066235,58282.0,1.10945,5041.0,77.08,59230.0,77.07,24298.0,3.631,49234.0,850.3,11889.0,22.095,19969.0,1941.1,68186.0,4420.0,176716.0,3.164,32486.0,34275.0,24277.0,1706.2,22548.0,101.20703125,148732.0,104.8984375,270990.0,107.265625,378294.0,112.9375,96073.0,116.875,49333.0,2.1834,3407.0,2.1612,4217.0
2023:11:13 13:47:40,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-48.0,-112.0,-11,566,-1033752.0,0.06618133686300463,2130.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,445.0,0.633668449197861,35612600.0,0.6376,37181.0,1.2242,34926.0,0.7235,13406.0,1.0681,67276.0,0.0066235,58282.0,1.10945,5041.0,77.08,59235.0,77.07,24298.0,3.631,49234.0,850.3,11889.0,22.095,19969.0,1941.1,68186.0,4420.0,176717.0,3.164,32487.0,34276.0,24282.0,1706.2,22549.0,101.20703125,148732.0,104.8984375,270990.0,107.265625,378294.0,112.9375,96073.0,116.875,49333.0,2.1834,3407.0,2.1612,4217.0
2023:11:13 13:47:41,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,14.99,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,14.99,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-48.0,-112.0,-11,566,-1033752.0,0.06618133686300463,2132.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,445.0,0.633668449197861,35612603.0,0.6376,37181.0,1.2241,34934.0,0.7235,13406.0,1.0681,67276.0,0.0066235,58282.0,1.10945,5041.0,77.08,59236.0,77.07,24299.0,3.631,49234.0,850.3,11889.0,22.095,19969.0,1941.1,68186.0,4420.0,176717.0,3.165,32489.0,34275.0,24284.0,1706.2,22550.0,101.20703125,148732.0,104.8984375,270990.0,107.265625,378296.0,112.9375,96074.0,116.875,49333.0,2.1834,3407.0,2.1612,4217.0
2023:11:13 13:47:43,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-62.0,-123.0,-11,566,-1033584.0,0.06618133686300463,2132.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,443.0,0.633668449197861,35612603.0,0.6376,37181.0,1.2241,34934.0,0.7235,13406.0,1.0681,67276.0,0.0066235,58282.0,1.10945,5041.0,77.08,59245.0,77.08,24301.0,3.631,49236.0,850.3,11889.0,22.095,19969.0,1941.0,68188.0,4419.75,176738.0,3.165,32489.0,34275.0,24284.0,1706.1,22551.0,101.20703125,148732.0,104.8984375,270990.0,107.265625,378296.0,112.9375,96074.0,116.875,49360.0,2.1834,3407.0,2.1612,4217.0
2023:11:13 13:47:44,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-62.0,-123.0,-11,566,-1033584.0,0.06618133686300463,2132.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,443.0,0.633668449197861,35612663.0,0.6376,37181.0,1.2241,34934.0,0.7235,13406.0,1.0681,67276.0,0.0066235,58282.0,1.10945,5041.0,77.09,59257.0,77.08,24302.0,3.631,49236.0,850.3,11889.0,22.1,19970.0,1941.0,68188.0,4419.75,176741.0,3.165,32489.0,34276.0,24285.0,1706.1,22551.0,101.20703125,148743.0,104.8984375,270990.0,107.28125,378308.0,112.9375,96151.0,116.875,49396.0,2.1834,3407.0,2.1612,4217.0
2023:11:13 13:47:45,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,14.99,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,14.99,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-62.0,-123.0,-11,566,-1033584.0,0.06618133686300463,2132.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,443.0,0.633668449197861,35612663.0,0.6376,37181.0,1.2241,34934.0,0.7235,13406.0,1.0681,67276.0,0.0066235,58282.0,1.10945,5041.0,77.09,59257.0,77.08,24302.0,3.631,49236.0,850.3,11889.0,22.1,19970.0,1941.0,68189.0,4419.75,176741.0,3.165,32489.0,34276.0,24285.0,1706.1,22551.0,101.20703125,148748.0,104.890625,270991.0,107.28125,378308.0,112.9375,96151.0,116.875,49407.0,2.1834,3407.0,2.1612,4217.0
2023:11:13 13:47:46,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-61.0,-116.0,-11,566,-1039642.0,0.06618133686300463,2132.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,443.0,0.633668449197861,35612674.0,0.6376,37181.0,1.2241,34934.0,0.7235,13406.0,1.0681,67276.0,0.0066235,58282.0,1.10945,5041.0,77.09,59258.0,77.08,24303.0,3.631,49238.0,850.3,11889.0,22.1,19970.0,1941.0,68189.0,4419.75,176743.0,3.164,32496.0,34276.0,24285.0,1706.1,22551.0,101.20703125,148753.0,104.890625,270991.0,107.28125,378308.0,112.9375,96154.0,116.875,49407.0,2.1834,3407.0,2.1612,4217.0
2023:11:13 13:47:47,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,15.15,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.15,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-58.0,-116.0,-11,566,-1037066.0,0.06618133686300463,2132.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,443.0,0.633668449197861,35612674.0,0.6376,37181.0,1.2241,34934.0,0.7235,13431.0,1.0681,67276.0,0.0066235,58282.0,1.10945,5041.0,77.1,59261.0,77.09,24304.0,3.631,49238.0,850.3,11889.0,22.095,19973.0,1941.0,68189.0,4420.0,176745.0,3.164,32500.0,34276.0,24285.0,1706.1,22551.0,101.20703125,148753.0,104.890625,270992.0,107.265625,378319.0,112.9375,96186.0,116.875,49414.0,2.1834,3407.0,2.1612,4217.0
2023:11:13 13:47:49,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,15.15,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.15,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-58.0,-116.0,-11,566,-1037066.0,0.06618133686300463,2132.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,442.0,0.633668449197861,35612681.0,0.63765,37183.0,1.2241,34934.0,0.72355,13441.0,1.06815,67278.0,0.0066235,58282.0,1.10945,5041.0,77.11,59274.0,77.09,24304.0,3.631,49238.0,850.3,11889.0,22.095,19973.0,1941.0,68189.0,4420.0,176745.0,3.164,32501.0,34277.0,24287.0,1706.1,22551.0,101.20703125,148753.0,104.890625,270992.0,107.265625,378319.0,112.9375,96186.0,116.875,49414.0,2.1834,3407.0,2.1612,4217.0
2023:11:13 13:47:50,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,15.15,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.15,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-58.0,-116.0,-11,566,-1037066.0,0.06618133686300463,2132.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,442.0,0.633668449197861,35612681.0,0.63765,37183.0,1.2241,34934.0,0.72355,13441.0,1.06815,67280.0,0.0066235,58282.0,1.10945,5041.0,77.11,59277.0,77.09,24304.0,3.6315,49239.0,850.3,11889.0,22.095,19973.0,1940.9,68191.0,4420.0,176747.0,3.165,32502.0,34277.0,24287.0,1706.1,22551.0,101.20703125,148753.0,104.890625,270992.0,107.28125,378320.0,112.9375,96186.0,116.875,49414.0,2.1834,3407.0,2.1612,4217.0
2023:11:13 13:47:51,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,15.15,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.15,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-70.0,-124.0,-11,566,-1048635.0,0.06620324395895398,2133.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,444.0,0.633668449197861,35612691.0,0.63765,37183.0,1.2241,34934.0,0.72355,13441.0,1.06815,67280.0,0.0066235,58282.0,1.10945,5041.0,77.11,59279.0,77.09,24304.0,3.6315,49249.0,850.3,11889.0,22.095,19974.0,1940.9,68194.0,4419.75,176749.0,3.163,32552.0,34277.0,24287.0,1706.3,22564.0,101.20703125,148753.0,104.890625,270992.0,107.28125,378320.0,112.9375,96186.0,116.875,49421.0,2.1834,3407.0,2.1612,4217.0
2023:11:13 13:47:54,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,15.15,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.15,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-74.0,-132.0,-11,566,-1053296.0,0.06618133686300463,2134.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,444.0,0.633668449197861,35612691.0,0.63765,37183.0,1.2241,34934.0,0.72355,13441.0,1.0682,67281.0,0.0066235,58282.0,1.10945,5041.0,77.11,59292.0,77.09,24316.0,3.6315,49249.0,850.0,11890.0,22.095,19974.0,1940.8,68195.0,4420.0,176752.0,3.163,32553.0,34277.0,24291.0,1706.3,22571.0,101.20703125,148753.0,104.890625,270992.0,107.28125,378320.0,112.9375,96186.0,116.875,49425.0,2.1834,3415.0,2.1612,4230.0
2023:11:13 13:47:55,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,15.15,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.15,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-74.0,-132.0,-11,566,-1053296.0,0.06618133686300463,2134.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,443.0,0.633668449197861,35612703.0,0.63765,37183.0,1.2241,34934.0,0.72355,13441.0,1.0682,67281.0,0.0066235,58282.0,1.10945,5041.0,77.11,59293.0,77.09,24317.0,3.6315,49249.0,850.0,11890.0,22.085,19979.0,1940.8,68196.0,4420.0,176790.0,3.16,32635.0,34277.0,24291.0,1706.4,22597.0,101.20703125,148772.0,104.8984375,271092.0,107.28125,378320.0,112.9375,96186.0,116.875,49436.0,2.1834,3415.0,2.1612,4230.0
2023:11:13 13:47:56,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,15.15,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.15,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-67.0,-125.0,-11,566,-1049158.0,0.06618133686300463,2134.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,443.0,0.633668449197861,35612703.0,0.63765,37183.0,1.2241,34935.0,0.7235,13458.0,1.0682,67281.0,0.0066235,58282.0,1.10945,5041.0,77.11,59294.0,77.09,24317.0,3.6315,49249.0,850.0,11890.0,22.085,19979.0,1940.8,68196.0,4420.0,176835.0,3.16,32637.0,34277.0,24292.0,1706.4,22597.0,101.20703125,148772.0,104.8984375,271092.0,107.28125,378320.0,112.9375,96186.0,116.875,49436.0,2.1834,3415.0,2.1612,4230.0
2023:11:13 13:47:57,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,14.99,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,14.99,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-67.0,-125.0,-11,566,-1049158.0,0.06618133686300463,2134.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,201.0,442.0,0.633668449197861,35612703.0,0.63765,37183.0,1.2241,34935.0,0.7235,13458.0,1.0682,67281.0,0.0066235,58282.0,1.10945,5041.0,77.11,59294.0,77.09,24317.0,3.6315,49249.0,850.0,11890.0,22.085,19979.0,1940.7,68198.0,4420.0,176835.0,3.159,32650.0,34277.0,24292.0,1706.4,22597.0,101.20703125,148772.0,104.8984375,271092.0,107.28125,378320.0,112.9375,96186.0,116.875,49436.0,2.1834,3415.0,2.1612,4230.0
2023:11:13 13:47:59,5.29,5.426,5.069,4.698,4.672,4.998,4.784,5.33,103.64,2922891,25.96,300,15.15,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.15,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-67.0,-125.0,-11,566,-1049158.0,0.06624710168930109,2136.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,201.0,442.0,0.633668449197861,35612703.0,0.63765,37189.0,1.2241,34938.0,0.7235,13458.0,1.0682,67281.0,0.0066235,58282.0,1.10945,5041.0,77.11,59297.0,77.09,24317.0,3.6315,49250.0,850.0,11890.0,22.085,19979.0,1940.7,68198.0,4419.75,176838.0,3.16,32651.0,34277.0,24296.0,1706.4,22601.0,101.20703125,148798.0,104.8984375,271093.0,107.265625,378331.0,112.9375,96186.0,116.875,49436.0,2.1834,3415.0,2.1612,4230.0
2023:11:13 13:48:00,5.29,5.426,5.069,4.698,4.668,4.998,4.784,5.33,103.64,2922891,25.96,300,15.15,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.15,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-64.0,-110.0,-11,566,-1052265.0,0.06624710168930109,2136.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,201.0,443.0,0.633668449197861,35612703.0,0.63765,37189.0,1.2241,34938.0,0.7235,13458.0,1.0682,67281.0,0.0066235,58282.0,1.10945,5041.0,77.11,59298.0,77.09,24317.0,3.6315,49250.0,850.0,11890.0,22.085,19979.0,1940.7,68198.0,4419.75,176838.0,3.158,32652.0,34277.0,24296.0,1706.4,22601.0,101.20703125,148798.0,104.8984375,271093.0,107.265625,378331.0,112.9375,96186.0,116.875,49436.0,2.1834,3415.0,2.1612,4230.0
2023:11:13 13:48:01,5.29,5.426,5.069,4.698,4.668,4.998,4.784,5.33,103.64,2922891,25.96,300,14.99,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,14.99,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-64.0,-110.0,-11,566,-1052265.0,0.06624710168930109,2136.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,201.0,443.0,0.633668449197861,35612703.0,0.63765,37189.0,1.2241,34940.0,0.7235,13458.0,1.0682,67281.0,0.0066235,58282.0,1.10945,5041.0,77.1,59299.0,77.09,24318.0,3.6315,49252.0,850.1,11891.0,22.09,19985.0,1940.7,68198.0,4419.75,176839.0,3.158,32652.0,34277.0,24296.0,1706.4,22603.0,101.20703125,148798.0,104.8984375,271093.0,107.265625,378331.0,112.9375,96186.0,116.875,49436.0,2.1834,3415.0,2.1612,4230.0
2023:11:13 13:48:02,5.29,5.426,5.069,4.698,4.668,4.995,4.784,5.33,103.64,2922891,25.96,300,15.12,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.12,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-40.0,-84.0,-11,566,-1056699.0,0.06624710168930109,2136.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,443.0,0.633668449197861,35612703.0,0.63765,37189.0,1.2241,34940.0,0.7235,13478.0,1.0682,67281.0,0.0066235,58282.0,1.10945,5041.0,77.1,59299.0,77.08,24347.0,3.6315,49252.0,850.2,11892.0,22.09,19985.0,1940.7,68198.0,4420.0,176840.0,3.159,32718.0,34276.0,24298.0,1706.4,22603.0,101.2109375,148799.0,104.8984375,271095.0,107.265625,378331.0,112.9375,96186.0,116.875,49439.0,2.1834,3415.0,2.1612,4230.0
2023:11:13 13:48:03,5.29,5.426,5.069,4.698,4.668,4.995,4.784,5.33,103.64,2922891,25.96,300,15.12,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.12,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-40.0,-84.0,-11,566,-1056699.0,0.06624710168930109,2136.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,444.0,0.633668449197861,35612706.0,0.63765,37189.0,1.2241,34940.0,0.7235,13478.0,1.0682,67281.0,0.0066235,58282.0,1.10945,5041.0,77.1,59299.0,77.08,24347.0,3.6315,49252.0,850.2,11892.0,22.09,19985.0,1940.7,68198.0,4420.0,176841.0,3.159,32718.0,34276.0,24298.0,1706.5,22604.0,101.2109375,148799.0,104.8984375,271095.0,107.265625,378331.0,112.9375,96186.0,116.875,49439.0,2.1834,3415.0,2.1612,4230.0
2023:11:13 13:48:05,5.29,5.426,5.069,4.698,4.668,4.995,4.784,5.33,103.64,2922891,25.96,300,15.12,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.12,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-40.0,-84.0,-11,566,-1056699.0,0.06624710168930109,2136.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,444.0,0.633668449197861,35612715.0,0.63765,37189.0,1.2241,34940.0,0.72345,13479.0,1.0682,67281.0,0.0066235,58282.0,1.10945,5041.0,77.09,59316.0,77.08,24347.0,3.6315,49252.0,850.2,11892.0,22.09,19985.0,1940.7,68198.0,4419.75,176842.0,3.159,32718.0,34276.0,24298.0,1706.5,22604.0,101.2109375,148799.0,104.8984375,271095.0,107.265625,378331.0,112.9375,96186.0,116.875,49448.0,2.1834,3415.0,2.1612,4230.0
2023:11:13 13:48:06,5.29,5.426,5.069,4.698,4.668,4.995,4.784,5.33,103.64,2922891,25.96,300,15.12,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.12,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-48.0,-106.0,-11,566,-1055218.0,0.06624710168930109,2136.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,444.0,0.633668449197861,35612715.0,0.63765,37189.0,1.2241,34940.0,0.72345,13479.0,1.0682,67281.0,0.0066235,58282.0,1.1095,5042.0,77.09,59316.0,77.08,24347.0,3.6315,49252.0,850.1,11893.0,22.09,19985.0,1940.7,68198.0,4420.0,176843.0,3.159,32718.0,34276.0,24298.0,1706.5,22604.0,101.2109375,148799.0,104.890625,271104.0,107.265625,378331.0,112.90625,96236.0,116.875,49448.0,2.1834,3415.0,2.1612,4230.0
2023:11:13 13:48:07,5.29,5.426,5.069,4.698,4.668,4.995,4.784,5.33,103.64,2922891,25.96,300,15.12,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.12,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-48.0,-106.0,-11,566,-1055218.0,0.06624710168930109,2136.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,444.0,0.633668449197861,35612715.0,0.63765,37189.0,1.2242,34941.0,0.72345,13479.0,1.0682,67284.0,0.0066235,58282.0,1.10945,5046.0,77.08,59321.0,77.06,24349.0,3.6315,49252.0,850.0,11894.0,22.09,19985.0,1940.8,68199.0,4420.0,176853.0,3.159,32718.0,34276.0,24299.0,1706.5,22607.0,101.2109375,148800.0,104.890625,271104.0,107.28125,378431.0,112.90625,96236.0,116.875,49448.0,2.184,3416.0,2.162,4231.0
